#{"t_start": 1620417643.3996675, "env_id": "procgen-fruitbot-v0"}
r,l,t
1.0,94,418.115596
-2.0,72,418.383363
-3.0,94,418.779819
0.0,51,418.972076
-2.0,72,419.278694
-4.0,80,419.591109
-7.0,87,419.931448
2.0,72,420.184355
-4.0,58,420.445426
0.0,80,420.761817
0.0,87,421.174442
1.0,44,421.377481
0.0,58,421.605913
-4.0,72,421.957705
1.0,94,422.40691
-4.0,58,422.632296
-4.0,72,422.925081
-4.0,72,423.226197
1.0,101,423.64113
-4.0,80,423.957163
0.0,44,424.154223
2.0,94,424.565704
1.0,94,424.894409
0.0,80,425.178141
1.0,108,425.67283
-4.0,51,425.898071
-3.0,80,426.204149
0.0,80,426.504458
0.0,94,426.923064
-6.0,87,427.34117
-1.0,72,427.680284
2.0,72,427.982026
0.0,58,428.227591
-3.0,87,428.604272
0.0,87,429.007177
0.0,72,429.32709
1.0,72,429.631619
0.0,72,429.936672
-4.0,109,430.405557
1.0,72,430.678379
1.0,55,430.909742
1.0,44,431.078063
0.0,72,431.385977
-4.0,94,431.719751
-2.0,87,432.09809
0.0,44,432.245315
1.0,80,432.60487
0.0,72,432.896296
-2.0,80,433.234709
0.0,51,433.499291
1.0,72,433.762966
0.0,65,434.03284
-2.0,94,434.429968
-8.0,65,434.704882
2.0,72,434.991521
0.0,94,435.41503
0.0,58,435.712461
2.0,72,436.02769
0.0,51,436.205005
1.0,72,436.551336
2.0,94,436.855224
0.0,72,437.173832
0.0,44,437.359457
-4.0,65,437.612484
-2.0,87,438.07308
0.0,65,438.358023
-2.0,51,438.609624
2.0,101,439.025371
0.0,80,439.376792
0.0,58,439.628452
0.0,72,439.895556
0.0,58,440.162447
1.0,51,440.429464
0.0,44,440.58853
0.0,72,440.883939
0.0,58,441.078656
1.0,58,441.308114
0.0,72,441.668793
0.0,44,441.841733
-4.0,58,442.091561
1.0,123,442.604891
3.0,65,442.881634
0.0,65,443.172339
0.0,87,443.598998
2.0,72,443.886184
-2.0,80,444.262258
-8.0,65,444.579738
2.0,94,444.959265
0.0,72,445.267991
2.0,72,445.566015
2.0,72,445.883534
-3.0,108,446.402234
-3.0,51,446.639967
-4.0,44,446.810619
-2.0,87,447.237345
0.0,72,447.591329
0.0,72,447.949346
-2.0,80,448.29714
-6.0,87,448.631794
0.0,80,448.949775
-4.0,51,449.196712
1.0,94,449.555084
0.0,87,449.876102
-4.0,44,450.066402
1.0,101,450.448808
-3.0,80,450.837916
0.0,58,451.067848
0.0,65,451.317209
0.0,51,451.544029
-4.0,94,451.927929
-3.0,51,452.10303
-3.0,51,452.312801
-4.0,87,452.654095
0.0,44,452.882773
0.0,72,453.244267
-4.0,44,453.410234
-4.0,58,453.639732
-4.0,94,454.036257
-4.0,58,454.235769
-4.0,58,454.521917
1.0,44,454.705162
0.0,87,455.090101
-3.0,51,455.34107
0.0,80,455.691804
1.0,101,456.155675
0.0,51,456.357048
0.0,94,456.740129
-8.0,72,457.019657
-4.0,62,457.280278
-4.0,65,457.605902
-4.0,65,457.875993
1.0,101,458.317682
1.0,44,458.509095
0.0,51,458.756685
1.0,101,459.194155
0.0,72,459.454329
0.0,72,459.750541
-4.0,44,459.891145
0.0,72,460.221774
1.0,58,460.495788
0.0,44,460.659109
0.0,72,460.990197
0.0,94,461.354953
0.0,72,461.676527
0.0,87,462.061558
0.0,44,462.275152
-8.0,65,462.59314
0.0,58,462.870942
-9.0,87,463.226129
1.0,101,463.68382
3.0,65,463.947611
-6.0,87,464.316654
0.0,51,464.507205
0.0,60,464.751072
2.0,72,465.060285
-7.0,51,465.270992
1.0,94,465.656397
-6.0,51,465.843782
-7.0,80,466.176939
-4.0,72,466.48796
1.0,101,466.951409
-4.0,65,467.245028
-4.0,72,467.577879
0.0,72,467.923024
-2.0,72,468.243973
0.0,209,469.199327
0.0,80,469.553487
2.0,65,469.790279
-6.0,87,470.19095
0.0,114,470.654365
-7.0,80,471.012117
-6.0,51,471.18046
1.0,101,471.64501
0.0,80,471.979449
0.0,65,472.264778
1.0,94,472.655326
-6.0,51,472.892563
-7.0,51,473.166553
1.0,210,474.035856
-4.0,65,474.290186
-2.0,72,474.581223
1.0,58,474.847094
0.0,51,475.028837
-2.0,80,475.359272
-6.0,87,475.802729
-4.0,94,476.174695
-4.0,80,476.561035
0.0,87,476.92175
0.0,111,477.392235
-4.0,58,477.640766
1.0,65,477.985333
0.0,72,478.284333
0.0,87,478.614067
-4.0,58,478.846536
-3.0,58,479.09014
-2.0,80,479.42997
1.0,45,479.623843
2.0,58,479.89043
1.0,101,480.290533
-4.0,51,480.52798
0.0,72,480.869023
0.0,44,481.051192
1.0,111,481.534304
0.0,66,481.788055
0.0,87,482.153855
-10.0,87,482.488944
-4.0,80,482.792504
0.0,87,483.249054
-2.0,72,483.511815
0.0,65,483.815939
-3.0,51,484.030142
0.0,51,484.274755
-4.0,65,484.522695
-4.0,72,484.7516
0.0,65,485.00579
-4.0,72,485.317106
-4.0,80,485.619772
-4.0,94,485.985513
3.0,58,486.243376
0.0,58,486.471365
1.0,108,486.925048
0.0,87,487.313766
2.0,58,487.546552
0.0,72,487.836515
2.0,65,488.081711
1.0,94,488.482011
0.0,80,488.766674
1.0,94,489.204326
0.0,72,489.464684
1.0,94,489.859498
0.0,87,490.190236
2.0,66,490.493131
0.0,58,490.723025
1.0,72,490.99894
-3.0,94,491.398474
0.0,87,491.726185
-3.0,51,491.970056
-10.0,96,492.415025
-7.0,94,492.770866
0.0,87,493.163896
1.0,94,493.47435
-3.0,87,493.868989
0.0,87,494.232004
-4.0,80,494.603328
-4.0,108,495.05718
-4.0,65,495.428139
-4.0,65,495.762315
1.0,101,496.188665
-3.0,87,496.588942
1.0,44,496.776272
1.0,94,497.160637
0.0,94,497.615041
0.0,51,497.809863
1.0,94,498.183744
-4.0,80,498.578993
-4.0,44,498.762864
0.0,58,498.959515
-4.0,65,499.303919
-4.0,65,499.549239
-3.0,87,499.901466
1.0,72,500.242957
0.0,44,500.442603
0.0,72,500.718436
-8.0,65,500.984953
0.0,51,501.158769
-3.0,65,501.47842
0.0,72,501.81093
-4.0,87,502.186082
-4.0,80,502.518983
-6.0,87,502.813283
-3.0,80,503.127221
-3.0,58,503.378963
0.0,51,503.57903
-2.0,72,503.875685
0.0,58,504.140459
0.0,58,504.420118
0.0,80,504.728734
1.0,65,505.034703
1.0,108,505.429803
0.0,51,505.684087
-3.0,72,505.997711
0.0,72,506.308707
-4.0,94,506.767685
1.0,80,507.099646
0.0,58,507.380503
0.0,53,507.635272
1.0,101,508.008419
0.0,72,508.319742
0.0,65,508.562119
0.0,72,508.846925
-4.0,51,509.033518
2.0,105,509.489036
-7.0,65,509.749687
0.0,44,509.935239
0.0,58,510.207416
2.0,72,510.556039
1.0,44,510.74717
-2.0,94,511.167511
0.0,65,511.448235
-3.0,80,511.789786
0.0,72,512.119041
-3.0,94,512.510983
1.0,44,512.679328
1.0,65,512.940724
1.0,108,513.454622
-4.0,87,513.829304
0.0,72,514.113791
-3.0,87,514.494748
-3.0,94,514.946953
-8.0,72,515.288079
-3.0,87,515.677769
2.0,108,516.178638
1.0,72,516.498541
-4.0,44,516.665911
1.0,58,516.933504
-3.0,51,517.17943
0.0,65,517.404806
0.0,80,517.774386
0.0,72,518.07645
-3.0,94,518.459332
0.0,87,518.821264
2.0,65,519.111681
-12.0,87,519.441004
-4.0,65,519.750014
-8.0,72,520.045065
1.0,101,520.501365
2.0,72,520.859254
-7.0,80,521.242497
-4.0,58,521.47173
0.0,58,521.718039
-4.0,65,522.028088
0.0,87,522.380882
0.0,87,522.710037
-3.0,108,523.163099
1.0,108,523.627262
-3.0,51,523.844366
0.0,80,524.191647
1.0,108,524.60212
-4.0,44,524.764146
-4.0,51,524.994548
-3.0,80,525.334655
-3.0,108,525.810137
-8.0,87,526.199337
-3.0,80,526.518229
2.0,109,526.929965
1.0,72,527.286055
-3.0,72,527.587191
-3.0,51,527.825704
-4.0,65,528.068505
1.0,87,528.411237
0.0,72,528.748546
1.0,80,529.119384
2.0,72,529.399853
-4.0,65,529.687446
-4.0,58,529.968157
-7.0,159,530.661963
-2.0,58,530.898874
-10.0,87,531.234736
0.0,58,531.459409
-4.0,51,531.653119
2.0,58,531.857716
0.0,72,532.191816
1.0,51,532.377392
2.0,108,532.884116
0.0,80,533.220795
0.0,58,533.466146
-4.0,80,533.841547
-3.0,94,534.20159
0.0,51,534.450677
0.0,80,534.827278
0.0,58,535.104927
-4.0,94,535.476087
-4.0,72,535.827237
-6.0,87,536.15235
-3.0,94,536.556218
0.0,108,537.113258
-4.0,65,537.371619
0.0,44,537.525517
-2.0,58,537.774943
0.0,58,538.006098
-8.0,72,538.263151
-4.0,72,538.633749
0.0,65,538.886641
1.0,94,539.314893
-3.0,108,539.820488
-3.0,94,540.207941
-4.0,58,540.438722
1.0,108,540.878429
0.0,65,541.198353
1.0,72,541.523738
-3.0,80,541.814964
1.0,101,542.203502
-3.0,51,542.472041
1.0,87,542.828254
-10.0,231,543.863769
-4.0,65,544.154159
-4.0,80,544.473232
-9.0,166,545.266165
-2.0,72,545.619985
-11.0,87,545.979491
-3.0,58,546.255939
1.0,65,546.50631
0.0,72,546.843235
1.0,87,547.216945
1.0,81,547.617219
2.0,109,548.062927
1.0,101,548.517377
1.0,58,548.76947
-4.0,87,549.117405
0.0,87,549.556527
1.0,87,549.965338
0.0,65,550.23849
0.0,72,550.547153
-3.0,65,550.796158
-4.0,72,551.150354
-2.0,72,551.464827
1.0,101,551.899436
0.0,80,552.305079
2.0,72,552.634389
-4.0,44,552.811034
0.0,58,553.080811
-4.0,80,553.448835
-8.0,65,553.717803
2.0,94,554.08481
-7.0,94,554.486987
0.0,58,554.68771
-4.0,72,555.006229
0.0,87,555.346752
-4.0,80,555.694368
1.0,44,555.895346
0.0,72,556.176634
-8.0,94,556.575872
0.0,58,556.755064
-3.0,94,557.124349
0.0,87,557.552865
-11.0,87,557.946045
0.0,72,558.22275
0.0,51,558.421731
0.0,65,558.710775
0.0,80,559.03594
1.0,44,559.212858
0.0,44,559.389452
-5.0,80,559.716047
-3.0,51,559.913751
1.0,58,560.138568
-4.0,65,560.515328
1.0,65,560.808993
-4.0,80,561.211937
-3.0,80,561.497603
2.0,101,561.886561
0.0,72,562.191958
-2.0,80,562.563472
-1.0,72,562.830877
0.0,58,563.063212
0.0,65,563.316819
-4.0,58,563.589709
0.0,87,563.971764
-2.0,80,564.30917
0.0,58,564.512188
0.0,58,564.719632
2.0,65,565.01628
2.0,66,565.337645
-3.0,44,565.525024
-3.0,94,565.904022
1.0,101,566.357288
1.0,65,566.640546
-12.0,87,566.992479
-3.0,51,567.32394
0.0,51,567.563769
-4.0,44,567.71774
0.0,72,567.977431
-4.0,65,568.324482
1.0,44,568.517983
-4.0,80,568.87929
2.0,72,569.195796
-4.0,72,569.514726
-8.0,72,569.820165
0.0,58,570.08596
-8.0,72,570.377021
0.0,80,570.739879
-2.0,94,571.172469
0.0,72,571.441114
-4.0,65,571.664994
0.0,72,571.95756
-3.0,51,572.195529
1.0,101,572.613767
0.0,44,572.836652
2.0,65,573.138538
-4.0,51,573.438547
2.0,66,573.688163
-3.0,94,574.084205
-7.0,94,574.440855
0.0,58,574.656054
0.0,65,574.985851
-6.0,87,575.356486
0.0,58,575.624523
1.0,44,575.846691
-4.0,65,576.136781
-8.0,65,576.454005
-4.0,58,576.755626
0.0,65,577.027464
-7.0,94,577.48119
0.0,72,577.773969
-3.0,51,578.022285
1.0,108,578.461859
1.0,101,578.925258
2.0,72,579.272384
1.0,51,579.469742
0.0,108,579.980117
-3.0,94,580.406966
-4.0,80,580.723997
-2.0,80,581.057661
-4.0,65,581.390018
-3.0,51,581.603831
0.0,58,581.848348
2.0,72,582.156269
1.0,51,582.371371
-4.0,80,582.754516
0.0,58,582.99863
-4.0,65,583.249058
-4.0,44,583.480363
2.0,72,583.715914
-3.0,51,584.002001
0.0,87,584.419395
-2.0,51,584.63075
-4.0,72,584.924448
0.0,44,585.090027
-4.0,65,585.352497
0.0,44,585.584684
-4.0,65,585.833408
2.0,94,586.174891
1.0,44,586.379234
0.0,80,586.765141
0.0,65,587.015541
0.0,80,587.344033
0.0,72,587.663648
0.0,58,587.90694
0.0,58,588.13411
1.0,58,588.347047
0.0,87,588.717914
-6.0,80,589.055472
0.0,61,589.366833
1.0,101,589.839248
2.0,65,590.083395
-3.0,51,590.354281
1.0,101,590.844976
1.0,101,591.294251
-4.0,108,591.79205
2.0,58,592.052139
-4.0,44,592.237565
0.0,44,592.453489
-4.0,65,592.802778
-3.0,72,593.136729
0.0,58,593.39096
0.0,51,593.666018
0.0,72,593.954843
0.0,44,594.148021
1.0,101,594.522178
2.0,65,594.7862
-2.0,80,595.081014
0.0,58,595.33733
1.0,44,595.518438
0.0,58,595.734376
0.0,72,596.027449
-4.0,51,596.200497
-8.0,94,596.663727
-2.0,94,597.05155
0.0,94,597.4945
0.0,94,597.81937
0.0,72,598.095371
-4.0,80,598.438135
-3.0,94,598.796084
-4.0,94,599.159021
1.0,72,599.496909
0.0,44,599.66682
0.0,51,599.860982
-3.0,65,600.1598
-3.0,87,600.484355
-4.0,80,600.80768
1.0,51,601.004037
0.0,58,601.253194
1.0,80,601.594831
1.0,101,602.035399
-3.0,94,602.494117
-10.0,87,602.844696
0.0,87,603.21153
0.0,87,603.573133
0.0,87,603.958594
2.0,65,604.309324
1.0,51,604.504059
0.0,87,604.87482
2.0,105,605.289518
0.0,65,605.509636
0.0,65,605.795661
0.0,58,606.033886
0.0,72,606.334633
-3.0,94,606.73968
-3.0,72,607.006363
-8.0,87,607.472037
-3.0,87,607.81946
-8.0,94,608.262406
-3.0,51,608.471717
-3.0,80,608.786868
0.0,72,609.125973
-3.0,80,609.507688
0.0,65,609.79845
-3.0,80,610.144744
0.0,65,610.384536
1.0,94,610.810377
0.0,108,611.19792
0.0,44,611.421822
0.0,72,611.695693
-3.0,94,612.121285
-3.0,137,612.678161
-4.0,101,613.110841
1.0,101,613.537668
1.0,72,613.78084
-12.0,152,614.40111
1.0,123,614.900169
1.0,44,615.094442
-4.0,80,615.471068
2.0,53,615.724293
-4.0,58,616.010447
2.0,54,616.222909
0.0,87,616.557955
0.0,44,616.722823
2.0,72,617.031094
-3.0,87,617.375114
-7.0,80,617.65528
-8.0,108,618.131321
0.0,58,618.335126
-4.0,51,618.55411
0.0,80,618.91983
2.0,94,619.332681
0.0,137,619.902189
0.0,72,620.169912
0.0,80,620.494009
-8.0,65,620.750384
-4.0,58,620.965441
2.0,72,621.254017
1.0,44,621.413022
2.0,72,621.732118
1.0,58,621.962962
-4.0,51,622.170461
3.0,72,622.49616
1.0,101,622.90605
1.0,65,623.195445
0.0,58,623.409954
-4.0,44,623.601597
-12.0,65,623.926977
0.0,58,624.156295
-4.0,87,624.552028
0.0,87,624.915306
0.0,80,625.26176
-4.0,80,625.594695
1.0,58,625.863985
-8.0,87,626.23516
0.0,65,626.575059
-1.0,72,626.954081
1.0,58,627.215906
1.0,101,627.637517
-4.0,98,628.058007
2.0,72,628.327119
-4.0,144,628.919858
-8.0,108,629.328526
1.0,44,629.532721
2.0,65,629.815371
3.0,72,630.098075
0.0,58,630.387466
-3.0,138,630.930776
0.0,51,631.146467
-4.0,80,631.509952
-4.0,65,631.77931
2.0,94,632.164439
0.0,58,632.462167
-3.0,87,632.831235
0.0,51,633.09326
0.0,58,633.335312
0.0,58,633.552454
0.0,58,633.795003
2.0,65,634.01645
-3.0,94,634.473071
-4.0,72,634.804093
1.0,65,635.107092
-4.0,44,635.283872
0.0,58,635.545687
-1.0,87,635.844113
-12.0,144,636.432134
0.0,51,636.682466
2.0,72,636.996384
-3.0,72,637.276333
0.0,58,637.527777
-4.0,59,637.789456
-3.0,44,637.971895
-3.0,94,638.362316
0.0,51,638.56879
2.0,72,638.904105
0.0,80,639.210964
-4.0,65,639.454512
-2.0,94,639.897369
0.0,58,640.154491
-3.0,87,640.51003
-2.0,94,640.905764
-6.0,94,641.315926
1.0,44,641.492125
-2.0,87,641.821412
-7.0,173,642.573022
2.0,65,642.792308
3.0,216,643.745491
0.0,58,643.990669
0.0,72,644.301421
-3.0,137,644.872211
-2.0,72,645.11751
1.0,51,645.323256
0.0,58,645.567946
1.0,72,645.865994
-4.0,72,646.184415
2.0,65,646.448134
1.0,65,646.680982
1.0,65,646.983131
2.0,94,647.425717
1.0,65,647.686801
2.0,65,647.922017
-3.0,51,648.142958
1.0,101,648.588768
0.0,72,648.919312
0.0,65,649.18659
1.0,65,649.468036
-5.0,72,649.777789
0.0,72,650.025965
-4.0,72,650.355197
0.0,80,650.659762
-6.0,173,651.419477
1.0,101,651.793444
2.0,65,652.044767
-2.0,238,653.03185
-4.0,108,653.470406
0.0,65,653.786285
-9.0,310,655.012062
0.0,58,655.302045
-4.0,87,655.657252
1.0,65,655.903248
-4.0,108,656.342774
-4.0,72,656.645568
2.0,94,657.050739
-4.0,72,657.345957
-3.0,80,657.688089
-2.0,87,658.045159
0.0,63,658.337855
-3.0,94,658.738363
0.0,108,659.188829
-4.0,108,659.647362
-4.0,72,659.938884
0.0,87,660.365391
0.0,58,660.61971
1.0,87,660.96397
2.0,65,661.239488
1.0,73,661.566297
0.0,94,661.941078
0.0,159,662.612589
1.0,58,662.826149
-8.0,87,663.250443
-4.0,101,663.650834
-7.0,238,664.69225
1.0,65,664.971861
3.0,87,665.346997
1.0,209,666.365438
2.0,94,666.761682
-4.0,108,667.232764
0.0,87,667.608552
-4.0,44,667.822334
0.0,51,668.025287
-3.0,96,668.417819
-3.0,80,668.819044
0.0,72,669.108695
1.0,108,669.583143
0.0,72,669.841035
3.0,65,670.101626
-3.0,94,670.533511
-3.0,94,670.927046
-4.0,51,671.159614
1.0,108,671.637608
-7.0,72,671.989472
-4.0,51,672.164174
-7.0,51,672.361177
0.0,65,672.614709
-4.0,65,672.885401
-4.0,72,673.221079
0.0,108,673.650656
0.0,58,673.922729
-4.0,58,674.204158
-4.0,108,674.632995
1.0,58,674.865859
-4.0,72,675.161055
-3.0,51,675.369407
0.0,65,675.684348
-6.0,72,675.951647
-3.0,51,676.162746
3.0,71,676.438653
1.0,80,676.79161
5.0,231,677.850101
-12.0,73,678.203242
-4.0,87,678.56826
-4.0,72,678.93822
2.0,65,679.234769
-4.0,58,679.485343
0.0,72,679.741019
-7.0,87,680.109247
-4.0,72,680.41303
-3.0,94,680.794383
-3.0,80,681.146116
-7.0,159,681.785996
1.0,87,682.126168
2.0,65,682.378398
1.0,72,682.691801
2.0,101,683.182753
0.0,72,683.518941
-6.0,159,684.139826
3.0,72,684.424302
0.0,44,684.59648
0.0,80,684.963097
-3.0,87,685.383745
0.0,51,685.573767
-2.0,159,686.245358
-2.0,188,686.976963
-7.0,87,687.323814
-7.0,144,687.953412
-4.0,51,688.21614
0.0,55,688.423181
-8.0,108,688.859815
0.0,80,689.2069
1.0,51,689.437927
0.0,80,689.738459
-4.0,65,690.016671
-1.0,137,690.573929
0.0,44,690.812483
-10.0,173,691.479869
1.0,209,692.365799
2.0,87,692.730179
0.0,72,693.020908
-4.0,58,693.291416
0.0,44,693.453396
1.0,65,693.784017
2.0,65,694.02694
-9.0,245,695.147862
-3.0,94,695.49243
-4.0,101,695.888539
0.0,51,696.142998
1.0,72,696.457109
-8.0,60,696.737877
-8.0,108,697.173156
0.0,87,697.546431
-3.0,72,697.924074
0.0,51,698.153147
0.0,51,698.365533
-5.0,231,699.376745
1.0,58,699.614064
2.0,72,699.916441
0.0,44,700.122707
-8.0,65,700.414419
0.0,87,700.767819
1.0,58,701.046529
-7.0,84,701.41322
-4.0,69,701.711271
1.0,87,702.099668
-9.0,238,703.104553
-4.0,101,703.526282
1.0,80,703.875044
0.0,44,704.048024
0.0,65,704.297477
-6.0,72,704.634127
-4.0,51,704.855978
-5.0,159,705.525125
-4.0,65,705.809375
1.0,65,706.080868
-2.0,44,706.299034
-3.0,67,706.582048
3.0,87,707.037309
-2.0,72,707.302422
-8.0,72,707.594247
-3.0,58,707.852064
2.0,101,708.288119
1.0,80,708.625036
2.0,72,708.929758
-7.0,130,709.497359
0.0,87,709.861859
-2.0,58,710.091082
2.0,44,710.310187
0.0,44,710.525086
3.0,110,710.933909
-4.0,51,711.17215
0.0,51,711.363075
2.0,72,711.673207
-4.0,58,711.907355
-4.0,80,712.313798
0.0,52,712.519289
1.0,72,712.829056
-3.0,137,713.443104
-1.0,174,714.285006
-2.0,58,714.524085
-3.0,101,714.951705
-4.0,94,715.343853
0.0,65,715.600165
-3.0,87,715.965681
-4.0,58,716.246621
3.0,69,716.519165
0.0,65,716.746469
-2.0,65,717.015911
2.0,72,717.309797
-2.0,58,717.539875
0.0,58,717.759096
1.0,65,717.995138
0.0,127,718.484506
0.0,44,718.65437
-2.0,130,719.118611
-3.0,65,719.469538
-3.0,87,719.823045
-8.0,80,720.196728
-3.0,72,720.502467
-4.0,51,720.693786
-4.0,51,720.888752
-7.0,176,721.644403
-8.0,92,722.103945
0.0,72,722.513253
2.0,108,722.971781
-8.0,86,723.315992
-6.0,72,723.604496
-8.0,86,723.95367
-4.0,89,724.34655
-4.0,65,724.6194
0.0,108,725.054827
1.0,65,725.371486
-4.0,94,725.802301
-3.0,94,726.182312
-6.0,81,726.511112
1.0,108,726.96506
0.0,108,727.410678
-4.0,87,727.721668
-4.0,65,727.975234
0.0,58,728.18429
0.0,44,728.366516
-7.0,72,728.670089
2.0,65,728.921613
-12.0,72,729.161456
1.0,51,729.385046
1.0,65,729.62277
0.0,87,729.982871
0.0,87,730.376893
-2.0,58,730.620354
-2.0,94,731.006024
-2.0,72,731.326183
1.0,44,731.48179
-8.0,137,732.08438
-12.0,152,732.701994
-3.0,80,733.062047
1.0,51,733.318351
-7.0,65,733.571743
0.0,108,734.022188
1.0,65,734.2997
0.0,159,734.961994
1.0,58,735.218743
0.0,72,735.515081
0.0,80,735.875684
-4.0,87,736.255774
-3.0,72,736.556017
1.0,94,737.012877
1.0,58,737.23509
-3.0,51,737.398255
1.0,87,737.78113
-3.0,72,738.082505
0.0,83,738.448185
-8.0,72,738.795527
-1.0,72,739.127129
0.0,65,739.423934
0.0,58,739.654035
0.0,44,739.808807
-12.0,108,740.27269
2.0,44,740.515097
0.0,77,740.789418
-3.0,65,741.058104
0.0,51,741.242317
-8.0,72,741.596768
1.0,65,741.924889
0.0,58,742.213854
1.0,72,742.523784
1.0,87,742.860236
1.0,65,743.120475
2.0,44,743.289036
-7.0,123,743.820743
0.0,61,744.12141
-4.0,94,744.49229
-4.0,80,744.825123
1.0,65,745.104419
-4.0,58,745.350381
0.0,108,745.858347
-8.0,65,746.103878
0.0,80,746.422378
-8.0,94,746.822833
2.0,87,747.183245
-4.0,80,747.54247
2.0,44,747.716483
-8.0,72,748.021712
0.0,72,748.339728
-4.0,108,748.836568
0.0,58,749.071224
-7.0,108,749.497812
-2.0,58,749.751758
0.0,72,750.048903
-4.0,51,750.260157
-3.0,87,750.635994
0.0,72,750.911503
0.0,44,751.104678
0.0,62,751.346431
0.0,72,751.625379
0.0,72,752.025305
0.0,52,752.199901
-4.0,80,752.502028
3.0,65,752.795615
-3.0,65,753.020909
0.0,80,753.362444
0.0,72,753.646949
0.0,44,753.916278
2.0,87,754.273451
-4.0,108,754.718774
-8.0,72,755.044883
2.0,94,755.463236
0.0,58,755.70272
0.0,60,755.969927
-4.0,80,756.290127
0.0,80,756.588399
1.0,72,756.832717
1.0,72,757.173195
1.0,144,757.75813
-3.0,87,758.104559
-4.0,72,758.459094
1.0,80,758.849994
-4.0,51,759.048635
-16.0,94,759.534774
0.0,72,759.846648
0.0,94,760.235669
0.0,58,760.497905
-4.0,72,760.760088
3.0,44,760.914549
-4.0,51,761.1464
2.0,44,761.320641
0.0,51,761.511769
1.0,65,761.79935
-8.0,72,762.049379
0.0,58,762.306406
-4.0,108,762.782942
-8.0,72,763.072878
0.0,80,763.374051
-3.0,80,763.777615
-5.0,58,763.966341
0.0,58,764.239614
1.0,51,764.453112
-3.0,65,764.705431
0.0,80,765.03008
2.0,72,765.346726
-7.0,80,765.649099
0.0,51,765.905502
2.0,65,766.148029
-4.0,44,766.334712
3.0,65,766.667305
0.0,49,766.868737
-8.0,72,767.196912
0.0,72,767.456961
-3.0,44,767.599807
-3.0,65,767.920123
2.0,72,768.221826
0.0,80,768.509892
2.0,87,768.842396
-3.0,102,769.232919
-3.0,84,769.573009
2.0,72,769.863753
-4.0,72,770.147896
0.0,80,770.570789
0.0,65,770.826264
1.0,80,771.155774
1.0,94,771.593142
2.0,65,771.883031
-4.0,72,772.212111
2.0,65,772.461563
0.0,94,772.843214
2.0,65,773.098861
2.0,94,773.500888
-7.0,58,773.715932
0.0,58,773.982736
-3.0,94,774.350214
1.0,112,774.802
3.0,65,775.074982
-3.0,87,775.475235
-3.0,80,775.832329
-4.0,72,776.180149
0.0,58,776.410776
-7.0,65,776.6892
-4.0,51,776.935337
0.0,101,777.397676
1.0,80,777.734397
-4.0,72,778.090393
2.0,58,778.313758
-4.0,44,778.554367
0.0,51,778.779946
-4.0,159,779.437085
-6.0,245,780.447097
-8.0,72,780.762817
1.0,94,781.170545
0.0,87,781.563991
-3.0,97,781.995069
1.0,123,782.46448
-3.0,80,782.768675
-4.0,80,783.105052
2.0,94,783.534893
0.0,58,783.771949
0.0,87,784.094844
